hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2010,percent_of_cancer_patients_dying_in_hospital_2010,percent_of_cancer_patients_dying_in_hospital_2010_2,percent_of_cancer_patients_dying_in_hospital_2010_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2010_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2010_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_2010_deaths,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_2010_deaths_2,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_2010_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2010_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2010_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2010_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2010_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2010_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2010_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2010_deaths_3
164,Joliet,IL,606,26.3809810502542,22.5598348141269,30.849346500448,67.2309485611553,60.9360999790741,74.1760704407554,5.62880288298031,5.16960734012171,6.08799842583891,42.42610822712,37.5298415304452,47.9611579984721,2.43263023184103,2.14717334597499,2.71808711770707,12.8606824616089,10.2757488061915,16.0958735463324,6.50476016408174,4.72781371546906,8.94957105729086,65.0215831513943,58.8897635760767,71.7918704165281,8.54998836061242,7.66938031456422,9.43059640666061,13.3793611602469,10.7379544979532,16.6705218475684,67.617842486963,61.4805440535406,74.3677970482832
166,Melrose Park,IL,1126,22.5657376108724,19.8937858528992,25.5965615437913,63.4007613501656,58.8448716370107,68.3093773162803,4.88644456811367,4.54901698147995,5.2238721547474,32.0792863304964,28.8762485908615,35.6376143610166,1.62021436950781,1.41045399708317,1.82997474193246,11.6235226175554,9.73063182106569,13.884635707656,4.52245711707643,3.39445909936691,6.02529527594244,63.7730344996188,59.2838767520317,68.6021250988818,8.81980289210128,8.17271157693191,9.46689420727065,13.4924926685127,11.486747982585,15.8484680508242,66.8362084949247,62.2352301007835,71.7773318865067
170,Peoria,IL,690,26.151430684979,22.5672215374324,30.3048971153528,62.8356069442243,57.1526947366097,69.0835929652135,4.65763683027778,4.22731149936037,5.0879621611952,26.2487338480247,22.6711482639079,30.3908748072239,1.18273406418197,0.91522421835843,1.45024391000551,7.8396368202906,5.96956662256519,10.2955389159634,6.13860585681118,4.51534777881079,8.34542181714316,49.5849299283741,44.6010908314043,55.1256758561291,7.71789668905789,6.89265359879357,8.5431397793222,7.20971953747967,5.46131698282367,9.51786097979626,43.9418790801683,39.2652189693662,49.1755499594327
171,Rockford,IL,678,24.1039764821054,20.6446483464668,28.1429682162314,61.1143555124006,55.4618752668568,67.3429167644473,4.68401852705976,4.25001446055189,5.11802259356764,28.9396842108307,25.1301018117207,33.3267779214483,1.32993174635508,1.06013503076133,1.59972846194882,6.76631581059448,5.0321364299713,9.09812964847655,4.62872054765097,3.2523818632539,6.58749642848249,62.0928524262406,56.4404353114673,68.3113498531708,9.69579826153621,8.86350038990344,10.528096133169,10.8588504728642,8.64086754621548,13.6461568194812,48.4159084508445,43.4723530736206,53.9216312296419
172,Springfield,IL,1011,26.888106824783,23.8421209577963,30.3232371776276,62.4129158409965,57.7090764641972,67.5001629283048,4.55552057066204,4.1998372847074,4.91120385661669,23.4509772879746,20.6279721923491,26.6603198139407,0.973169556005249,0.752060608537788,1.19427850347271,7.92964292413733,6.33777689760225,9.9213395990809,6.16314988816902,4.79022030987554,7.92957611275812,46.2465195015087,42.2431718704646,50.6292608083906,6.75769817002068,6.0755975522606,7.43979878778076,8.14980197372781,6.56847039517947,10.1118324685945,39.7815389941681,36.0534327125996,43.8951502166244
173,Urbana,IL,386,26.6848698139499,22.0301257316742,32.3231145232932,63.8720439903215,56.3708196018882,72.3714509087057,4.72000346365095,4.14541294698524,5.29459398031665,25.8325853850687,21.2481012926689,31.4062164183633,1.20973396996,0.852542307091316,1.56692563282868,7.43891841037821,5.16643690824269,10.7109615580472,7.66697158923867,5.35558195350223,10.9759226654636,55.2350645860675,48.2688967129849,63.20658990754,7.58694248864628,6.48503930158809,8.68884567570446,11.4327754318963,8.50348105879085,15.3711583729638,45.5672940419178,39.3485644239453,52.7688447266206
175,Bloomington,IL,113,25.5672646322555,17.8728427988711,36.5742052415451,62.6448702713547,49.7984983393923,78.8051829307983,3.41120721170577,2.35063281831041,4.47178160510113,30.0211988756144,21.5512525235394,41.8199536637034,0.967038170782746,0.30773677233444,1.62633956923105,,,,,,,51.9490101186016,40.1579974765445,67.2020474596332,8.00517435930884,5.97129062767988,10.0390580909378,,,,41.0360587576923,30.6359049256643,54.9668149986355
179,Evansville,IN,737,24.3889828730227,21.0717744274578,28.2284003954364,63.1749478463495,57.6639851920452,69.2125946914185,4.74208227951817,4.32565148481249,5.15851307422386,25.8062982153689,22.3922249003913,29.7409047355948,1.05742007045993,0.798547701848958,1.3162924390709,6.43022429291293,4.82787617164407,8.56438379675492,6.97010737728791,5.31822090908778,9.13508439784923,56.0987974857902,50.9275285544083,61.7951659678425,8.07213718627758,7.27353991297392,8.87073445958125,11.2048299628513,9.02957100935333,13.9041173015152,39.1570801080739,34.9036646979631,43.9288234017328
180,Fort Wayne,IN,521,15.084878085043,12.0619056125361,18.8654723515753,56.6883197437585,50.5554927394944,63.5651127352209,3.64829482343081,3.15365577660928,4.14293387025234,22.2230160994531,18.4907023942256,26.7086903475758,0.839388905102483,0.531898721172495,1.14687908903247,7.2160001025428,5.20237756217893,10.0090116216188,6.31527161020147,4.4858949284547,8.89067981901117,71.1542153310026,64.2914325152946,78.7495652420911,9.82288573729696,8.87430700805007,10.7714644665439,15.3971661105117,12.3769300617363,19.1544044486128,54.8855181635483,48.8376201946403,61.6823688802877
181,Gary,IN,588,29.6941209083857,25.6005282505247,34.4422899360975,71.3610601697398,64.8021139003368,78.5838702172764,5.88521830238108,5.41908065196972,6.35135595279244,35.3326758331577,30.8555332343099,40.4594525089214,1.85988644920313,1.5701140327659,2.14965886564035,13.6022627822857,10.9840880768272,16.8445073914412,7.90202474418427,5.85366740481371,10.6671579950634,57.9685085350417,52.0755391678261,64.5283377853788,7.27618874480207,6.38226768676462,8.17010980283952,14.4263609238682,11.5944553698591,17.9499495980413,61.2165529496011,55.3017547785952,67.7639682508191
183,Indianapolis,IN,2276,23.5319496801056,21.6170599413156,25.6164648314945,62.1492797586644,58.9705136037429,65.4993951803664,4.26045090645716,4.0220690235928,4.49883278932152,28.5049140977377,26.3886114730971,30.7909390589864,1.15828916443065,1.01010011732943,1.30647821153186,8.02424183011216,6.93814070368318,9.28036194393413,5.59812029761286,4.70527369440345,6.66038851338666,58.1864855088808,55.1029227344042,61.4426046363111,8.58827423361785,8.13112475264584,9.04542371458986,11.1896016561802,9.88572798619414,12.6654491605321,51.422002338299,48.5471175314651,54.467133352793
184,Lafayette,IN,191,27.5323438723639,20.9736890660534,36.141947023187,60.4952720413864,50.3424435239218,72.6956755212394,4.40578917651707,3.58966044880128,5.22191790423285,35.7660878326209,28.1918186993775,45.3753286544441,1.7850956502554,1.27775282277656,2.29243847773423,5.92127851347592,3.277952498223,10.6961706288174,,,,55.5100746957991,45.9219193128233,67.1001656473175,8.06959133688821,6.50448571812811,9.63469695564831,14.0699763002243,9.64487831024323,20.5253220124745,56.3304572883859,46.7196275015147,67.9183586858818
185,Muncie,IN,175,20.5843858517154,14.7763369654661,28.6753707554566,62.1249642378409,51.440193658179,75.0290950924393,4.23571752222768,3.38322777128572,5.08820727316963,28.3717308180641,21.4383603852349,37.547419445709,1.46758999225292,0.937643494903007,1.99753648960283,8.40948058765584,4.97876838690263,14.2041883169737,8.42633458203303,4.98754507611625,14.236084768111,49.6662403647127,40.2968427990866,61.2141115934109,7.54676275362638,5.91192690748606,9.1815985997667,9.13439245702046,5.59435149659661,14.9145304169093,55.2311825749941,45.1150947080413,67.6155851688507
186,Munster,IN,413,29.8652088262752,25.0175180533541,35.6522456118481,71.5849624079152,63.82673206647,80.2862167156861,6.42194296362218,5.86648793755776,6.97739798968659,44.3360068949098,38.3403632427335,51.2692458060641,2.58199816862514,2.23670199917209,2.92729433807819,14.132549256375,10.9414440575411,18.2543499225047,9.80181629000506,7.15457236801328,13.4285597574698,56.4446881529177,49.6336926923521,64.1903241096355,7.22025461752905,6.15504792557113,8.28546130948697,10.8700620321528,8.08549382055139,14.6136094102898,70.2295895166607,62.6625126580099,78.7104607597984
187,South Bend,IN,559,20.0680818650668,16.6694704540963,24.159610279885,61.3373911911843,55.1829121602149,68.1782713318426,4.26640687526655,3.78876771373436,4.74404603679875,23.6982332404334,19.9877327392766,28.0975469325946,0.875935939417577,0.579013659271159,1.17285821956399,7.47567115685026,5.50129605450545,10.1586351091928,7.64628573179131,5.66528157258687,10.3199964102577,59.3933498377482,53.3337194212969,66.1414587849002,9.06698882885228,8.15101110368851,9.98296655401605,12.5449887083945,9.93583854836103,15.8393014266224,43.8275631828771,38.5899989945939,49.7759871623262
188,Terre Haute,IN,241,29.7465272480912,23.5244559655294,37.6142974195884,69.2694130575818,59.369994275579,80.8194719216199,5.97058180108521,5.2436441615528,6.69751944061762,37.7115984567784,30.6602464568745,46.3846453473768,2.10377350667244,1.65187592616037,2.55567108718452,16.3796649365617,11.9087084149669,22.5291789911355,10.6951943090444,7.21906907304019,15.8451429333732,49.8102280399974,41.6725050651432,59.5370691902997,6.26821187207589,4.87414970334827,7.66227404080351,11.7834361448263,8.13158689685651,17.0753100397753,51.8995890796549,43.7202167481624,61.6091947154001
190,Cedar Rapids,IA,155,17.3583032833596,11.9826100171537,25.1456646294715,45.7205587648169,36.3439848557871,57.5162438038004,2.73738132237907,1.8315916312988,3.64317101345934,19.9757137027594,14.1235768487724,28.2526970474404,0.714750548449939,0.151670378168417,1.27783071873146,,,,,,,81.7865926840651,68.62538884322,97.4718956879182,15.4938983855809,13.7568482281964,17.2309485429654,10.4993714887282,6.52483133772442,16.894965701407,36.8726870600398,28.3057937670049,48.032394435533
191,Davenport,IA,501,19.8273079965949,16.2764962753825,24.1527498142468,60.827671952614,54.3484608056179,68.0793093369879,4.20460227227045,3.70011115515946,4.70909338938145,21.7722294017413,18.0398865786089,26.2767712566518,0.713782707418681,0.400168027404399,1.02739738743296,8.7611579233463,6.49353141091797,11.8206694170688,6.06240980033012,4.23507367391654,8.67819910985163,68.1687815462411,61.2997381083951,75.8075469960731,10.4078445956157,9.44037236336761,11.3753168278638,13.0839363811459,10.2732219885014,16.6636515221301,46.8914286621276,41.2757997923385,53.2710715004373
192,Des Moines,IA,928,17.9172977971525,15.3684658027559,20.8888489242873,58.8626940991827,54.1172226683728,64.0242899722728,4.2165036815277,3.84536836748061,4.58763899557478,18.9924307842,16.364303988629,22.0426378869076,0.764490705137965,0.533776072493066,0.995205337782864,4.54876813653023,3.33484729100253,6.20456943133141,5.36161772761576,4.05948714496208,7.08142275872438,74.4497489650283,69.1070676687252,80.2054740265609,11.6961247607025,10.9843914941121,12.4078580272929,12.1901791245135,10.1470558732853,14.6446879709171,47.3490809025374,43.0617215610366,52.0633031156747
193,Dubuque,IA,78,16.8853460065423,9.99885128844956,28.5147665002292,56.249500851346,41.9940329634054,75.3441887513581,4.0237265154109,2.74728824503515,5.30016478578664,19.5355162226427,11.9664123722324,31.8922983943548,0.96903685917832,0.175544632765542,1.7625290855911,,,,,,,72.1794157374528,55.4107846273059,94.0226364098927,11.3190589069241,8.87120890346092,13.7669089103874,,,,44.8996488396067,32.3839941369228,62.2523107370955
194,Iowa City,IA,292,20.8709728153074,16.2345473515506,26.8315153373028,57.2907373908741,49.2651230021959,66.6237774468521,3.78147243361981,3.12123617516698,4.44170869207263,20.598908220994,15.9902188874315,26.5359106641405,0.733276151634562,0.322843190764503,1.14370911250462,6.84326563369827,4.36327033861884,10.7328404840897,4.54263296207745,2.63629631770701,7.82746388922653,68.9617082211764,60.0682291351603,79.1719228159992,12.0207931752344,10.7546455165118,13.2869408339571,7.38356013145664,4.86009492804716,11.2172624242839,39.5820081808069,32.9118291460114,47.6040199611736
195,Mason City,IA,164,10.5006543957106,6.61481178994801,16.6692184508885,45.4009265180084,36.3089208934047,56.7696334117165,2.07366993087512,1.19313406331489,2.95420579843535,10.6666143843161,6.71951844174815,16.9322643296592,0.170311551347326,-0.377069690818814,0.717692793513466,,,,,,,80.9294150830603,68.183653866558,96.0577771103966,13.6255171792233,11.9368967606093,15.3141375978373,13.4285895755642,8.92060710721024,20.2146575700211,40.5337119190138,31.7223917214417,51.792494600055
196,Sioux City,IA,202,18.6319629874275,13.497420702266,25.719732119381,60.3048941216811,50.5310383827445,71.9692365607319,4.55982510131823,3.76645684417033,5.35319335846612,16.5938076445963,11.7954023546045,23.3442186936825,0.71332277489783,0.220128893658126,1.20651665613753,7.36070251554578,4.35821266917232,12.4316883170025,,,,69.2137511596854,58.7105291286451,81.5959832196016,10.657236745734,9.13577931525799,12.1786941762099,14.8915487605172,10.4695957971641,21.181163894305,39.3027306254719,31.3862762405183,49.2159255459639
197,Waterloo,IA,199,21.594927210491,16.0660194055799,29.0265354132737,65.7839841625587,55.492956728081,77.983456414207,4.19549843398519,3.39589777915463,4.99509908881574,21.1477950737094,15.6803791221564,28.5215831196116,0.547416198089994,0.0503479742926596,1.04448442188733,7.65161027372509,4.6109404138057,12.6974401156168,5.68184420843789,3.1447875623532,10.2656707230176,66.3613577595539,55.8714442837538,78.8207618425938,10.1667953704214,8.63338595210303,11.7002047887397,12.3336258347181,8.33041269507751,18.2605990602018,55.2954634117823,45.7428088504953,66.8430372065061
200,Topeka,KS,364,18.6080193632076,14.6930107467245,23.5661969211246,57.5115555017774,50.2602029922307,65.8091057997778,3.98058069918315,3.38914907189994,4.57201232646635,19.412708323879,15.3803657491762,24.5022290505794,0.646712306138931,0.279051441061816,1.01437317121605,8.04308038795629,5.5867384738808,11.5794112127446,6.02579510546804,4.00147225315057,9.07421177905048,67.3604886454144,59.422553045811,76.3588098789854,9.96030383232085,8.8261041263944,11.0945035382473,12.1784941969345,9.08900616669531,16.3181450407897,45.8526610633543,39.3018137118022,53.4954071587663
201,Wichita,KS,1185,23.3736091319922,20.7656158497021,26.309145262503,62.6109407525434,58.2542805767671,67.2934222705331,4.60296792406809,4.27414170150453,4.93179414663165,23.0442361822265,20.4569974011771,25.9586884041781,0.809039822551075,0.604626450200483,1.01345319490167,6.88945561603538,5.52182889943523,8.59581119765883,8.27570896334217,6.78626392578671,10.0920564827579,60.0136314454336,55.7492247916535,64.6042339194562,8.73946108834122,8.10886477301445,9.37005740366799,10.4688484926693,8.784909436016,12.4755741149868,40.7155997594585,37.2090189005763,44.5526410734453
203,Covington,KY,285,21.518739030866,16.7714367863807,27.6098068028698,65.2057694747381,56.4658524929166,75.2984712898128,5.40868405713071,4.74025159089321,6.07711652336822,37.5521796762093,31.1130070742997,45.3240085430105,2.28304687384235,1.86751877651788,2.69857497116683,12.2521266483482,8.79107252652714,17.0758012693208,7.20984492958279,4.74303956044504,10.9596100235253,70.3993069864956,61.2971886582568,80.8530135339455,9.6573514974431,8.37548581480987,10.9392171800763,13.880781767058,10.1763673494988,18.9336819168756,67.3270745164689,58.4319328400378,77.576330999617
204,Lexington,KY,1391,25.9867683411521,23.4421607972999,28.8075887993434,60.8439259032776,56.8434132236231,65.1259857454348,4.79079724434471,4.4864373350077,5.09515715368172,26.1527273484707,23.6139526110757,28.9644499177425,1.22658762170759,1.03738362516844,1.41579161824674,9.35271298776285,7.88440066438105,11.0944691873209,4.64566075091431,3.65671660116126,5.90206082848527,60.4371295137243,56.4477007408749,64.7085102832847,10.2550662922667,9.6713894922086,10.8387430923249,7.73523493803402,6.39947490562935,9.34980766843054,45.9560908740675,42.5675186027296,49.6144092432515
205,Louisville,KY,1559,26.3579564671187,23.9252885038638,29.0379724787991,61.0725822351502,57.2801779664932,65.1160738894878,4.82471439328836,4.53717721045917,5.11225157611755,30.456424908927,27.8383665804205,33.3206984523836,1.54907228947733,1.37032606674584,1.72781851220883,10.5725879124409,9.07549167240983,12.3166456651719,6.04999660904723,4.94410399628205,7.40325425941847,53.0599048417092,49.5331157710151,56.8378035176756,8.32047934534506,7.76906380859761,8.87189488209251,8.7587173975292,7.39637443381545,10.3719911878781,55.9217061023861,52.3442821164825,59.7436259884615
207,Owensboro,KY,182,18.6435290844284,13.4445210209022,25.8529981232907,60.8099558759362,50.6034407877156,73.0750849363388,3.57379782473645,2.73772950420054,4.40986614527237,22.3470799655492,16.5693456393517,30.1395114723547,0.808821755176681,0.28908356768098,1.32855994267238,5.75336531911488,3.1849258982156,10.3930871715852,14.278354033869,9.91171501478814,20.5687303975478,63.6678399283343,52.9822172292858,76.5085731236515,9.9106079860122,8.30726382999839,11.513952142026,10.1267724258615,6.45687907803323,15.8825213428691,47.7051964424281,38.5627884917589,59.0150727325386
208,Paducah,KY,514,28.6135374793679,24.3420255751304,33.6346095996084,63.6039363424796,57.0154302175938,70.953787471551,5.0144525132616,4.51600254123748,5.51290248528571,23.4419953260827,19.6217148033993,28.0060713538084,0.926941357056687,0.617082128266581,1.23680058584679,7.36183952077959,5.35254244036325,10.1254089497764,6.22622087747941,4.42114907022837,8.76826947008102,51.3800585746384,45.518716581538,57.996152294944,7.9331073549894,6.97722034183498,8.88899436814383,8.17213280547671,6.03560192720323,11.0649700553222,45.041392434333,39.6757378329051,51.1326856974304
209,Alexandria,LA,281,23.671009469163,18.6569402342019,30.0326142580462,62.4109198779243,53.8057445691416,72.3923244850438,5.42230474821069,4.74910916461905,6.09550033180234,21.2080558457135,16.4964363890213,27.2653815738193,1.03155190137168,0.613062833131704,1.45004096961165,7.53462406510651,5.00405333858883,11.3449150041418,5.79049441895002,3.54497349210162,9.45841363570063,62.2223249462932,53.5745511309261,72.2659852484923,10.5123987413261,9.22139873774494,11.8033987449073,10.4139807756849,7.18725776409629,15.0893427167867,46.7804491504128,39.5346271409082,55.3542699394758
210,Baton Rouge,LA,467,19.3562787081773,15.8230405278941,23.6784785306054,56.5580648630817,50.1740743825539,63.7543340942792,4.15617322651196,3.63343709392547,4.67890935909844,24.1223735510165,20.1158432406051,28.9268960179705,1.32362832363202,0.998671710140358,1.64858493712369,6.77776156663043,4.88499892440506,9.40390214306696,5.82189901927152,3.9887701197062,8.49748347821339,70.3457373531429,63.0392218448021,78.4991092678818,11.0336298721318,10.0311688259071,12.0360909183566,12.6443759775234,9.72481245857249,16.440444948636,52.4110179521467,46.204748029611,59.4509205205456
212,Houma,LA,197,30.1422665382235,23.4915183136039,38.6759263463683,63.411219573585,53.2050218903784,75.5752488194459,5.22526650143027,4.42153130130651,6.02900170155403,32.2755517869608,25.3487468736514,41.0951771440658,1.76334266985151,1.26370422419069,2.26298111551232,10.6504602031783,7.07298405424048,16.0374039683404,,,,58.5628139026471,48.6939005910605,70.4318842928287,8.87283444939249,7.33149613474975,10.4141727640352,8.85382111974684,5.50200568106496,14.247558611263,44.9865919397652,36.7054652894147,55.1360250686859
213,Lafayette,LA,487,22.3072064192585,18.5580201212587,26.8138225403357,59.836076845721,53.3904601737771,67.0598470332259,4.41688667177424,3.90508724780225,4.92868609574623,21.0588652335822,17.4175616400464,25.4614172805071,1.10615439258469,0.787996535812845,1.42431224935654,9.81960698373099,7.49547142970693,12.8643918156738,5.23938312228695,3.5643002658085,7.70168994050183,65.7854790100873,58.8725505012193,73.5101369270049,10.1544937674491,9.1730062558176,11.1359812790806,10.2799406454854,7.76525044724395,13.6089853627594,46.5315337341849,40.8679585029247,52.9799801842472
214,Lake Charles,LA,247,24.2558756162032,18.9412774664639,31.0616590116696,68.4665427402073,58.8980350253926,79.5895393246251,5.37217677518526,4.65419712897153,6.09015642139899,19.3540577401848,14.6644959297087,25.5432953717524,0.913204919876709,0.466876036439609,1.35953380331381,10.0668469828874,6.89878083088286,14.6897561556395,6.11370326330355,3.74240292731451,9.9875316254495,62.508875831718,53.2830255345725,73.3321638278566,8.71388672715046,7.33700347297364,10.0907699813273,12.2988920742348,8.59490294604998,17.5991220846993,46.7299056076513,39.0653796030501,55.8981917055147
216,Metairie,LA,258,21.7132795716405,16.6256114865526,28.3578447708561,65.1471047239741,55.8929075695261,75.9335207000475,4.32329178580302,3.6209185552772,5.02566501632884,25.5057396662738,19.9585815359561,32.5946387899239,1.22959238527404,0.792965161382817,1.66621960916526,7.89270663489942,5.08980180144711,12.2391441660605,9.89134334324015,6.568523273239,14.8950790099912,66.4813387189911,57.2675154586113,77.1775824824024,9.6952028157973,8.34824828248564,11.042157349109,10.4648008451544,7.12255829460269,15.3753822993248,62.6416150164087,53.7652550044527,72.9834152472444
217,Monroe,LA,248,27.610261885788,21.870324850018,34.8566638415145,62.2025387911057,53.1020860625156,72.8625957839767,5.1059713453146,4.38926222528306,5.82268046534614,31.5498919409884,25.3654314076738,39.2422137628975,1.92225862662669,1.47671956019243,2.36779769306095,9.13836666855299,6.17036079397945,13.5340133514401,,,,59.4223916903156,50.4564702640956,69.9815229982493,10.1431869592419,8.76874021734436,11.5176337011395,8.45297030185227,5.45085205825669,13.1085390247866,44.1088232031098,36.7024296110809,53.0097953999156
218,New Orleans,LA,268,15.9776711339119,11.9238652824756,21.4096661456443,60.3485219872186,51.7914537959227,70.3194028959371,4.01652583433391,3.32667273259285,4.70637893607496,26.9959214552682,21.5172696240654,33.8695284277111,0.929812253330311,0.500968112330733,1.35865639432989,10.1072902748921,7.1005286286008,14.3872832635925,,,,72.585589102491,62.9205367836703,83.7352637894697,11.0989833806188,9.77603893694513,12.4219278242924,13.1943505355927,9.37299703447611,18.5736627693093,60.9486214884696,52.255972821047,71.087270235424
219,Shreveport,LA,663,30.3739168906864,26.5203318540574,34.7874541072599,63.7660123806145,57.9549882711853,70.1596955882108,5.08172878777617,4.64241299279728,5.52104458275507,24.0867760722825,20.6761776103965,28.0599631367335,1.22351699246931,0.950418264276607,1.49661572066201,9.53845558306764,7.54973839465662,12.0510314601825,4.71642698668694,3.31310534668085,6.71414917217592,54.4164187613908,48.9957934319363,60.4367522883081,8.67516971523143,7.83268544065387,9.51765398980899,8.28450596603703,6.30850990499014,10.8794374796833,52.3199176089863,47.1522821785502,58.0538979692558
220,Slidell,LA,132,22.7474029230077,15.9012443407095,32.5411224841647,65.5087567414025,53.022140775552,80.9359476444031,4.98360764293471,4.00217092383872,5.96504436203071,26.4610457763463,18.9950999247572,36.8614509189976,1.22824971944494,0.618143907520728,1.83835553136916,8.31180958269328,4.60144228325192,15.0140269694152,8.67927024275283,4.80386616137953,15.6810638381945,66.8392733015782,54.2298547482892,82.3806089140225,9.29734623319656,7.41522632814948,11.1794661382436,12.1880743415808,7.46445278074955,19.9008769321982,55.4332491089473,44.1993160159239,69.5224583490735
221,Bangor,ME,460,27.2399475296328,22.8810945405832,32.4291628663599,60.3646894355474,53.6796217598691,67.8822914764698,4.22855883739836,3.70200079036433,4.75511688443239,18.2210036659372,14.7267154056482,22.5444008014688,0.66444803961374,0.337115549846255,0.991780529381226,6.61405602593733,4.62168904385775,9.46531380608056,5.46438456647553,3.7172509076522,8.03268313927057,46.1457302674275,40.3255299779016,52.8059624530938,8.14203164251303,7.13224123809621,9.15182204692984,5.7084675358333,3.91303653833148,8.3277018470054,47.1221152031569,41.2406637648215,53.8423375986902
222,Portland,ME,1065,21.3438474427182,18.7042671455702,24.3559301261328,53.7507334958017,49.4942575919202,58.3732637260194,3.7054150175735,3.35875854993483,4.05207148521216,17.4012561167349,15.0427181977154,20.1295876490057,0.606088800943613,0.390591335307439,0.821586266579787,4.35681645123905,3.24042512731692,5.85782693442581,5.16712597077839,3.96290335676109,6.73728032058644,63.9082876475202,59.2958969328239,68.8794577922523,10.3091263068501,9.64433659065012,10.9739160230501,9.47120905151144,7.79541900866488,11.5072455756032,54.2435915034466,49.9760118542675,58.8755907088559
223,Baltimore,MD,2320,24.3225123343048,22.376093061453,26.438243916295,67.65710927864,64.3418829877366,71.1431531591061,5.20922652062847,4.9727714796746,5.44568156158234,28.6105772527481,26.4947129308509,30.8954142236549,1.18109259521935,1.03410136090155,1.32808382953715,10.008963353223,8.80863372553577,11.3728587801019,6.81784240349175,5.78584472683113,8.03391332354482,62.2257706482799,59.0560380404961,65.5656332738946,8.63825022406244,8.18479588455298,9.0917045635719,12.6447616925132,11.2350229404058,14.2313904571943,62.1419288674394,59.0038106932694,65.4469478834254
225,Salisbury,MD,587,18.8587926088297,15.6641310064654,22.7049977120373,59.8077147764302,53.8616345337383,66.410215318257,4.8773656006217,4.41106285377703,5.34366834746637,21.7687539518195,18.3237787354543,25.8614042145118,0.913508035453901,0.623632987546371,1.20338308336143,6.92118865348829,5.11138760594776,9.37179022022,5.12720927135193,3.58157988147614,7.33985441681747,66.9429365719854,60.6026970374455,73.9464904360923,10.1132185733789,9.21898090676408,11.0074562399937,12.0338055227166,9.51457963890053,15.2200602501129,64.9872393071774,58.774913564229,71.8561885787053
226,Takoma Park,MD,538,26.9515473033703,22.8408580720046,31.8020408758687,61.2755826880022,54.9687309023466,68.3060527707018,5.46347587464964,4.97651747098387,5.9504342783154,25.6785385532779,21.6846930232378,30.4079629591974,1.34523365170901,1.04251810575361,1.64794919766441,9.44703129743484,7.17430949104789,12.4397198707521,7.81718609426501,5.63425995500035,10.8458606667833,60.6242643528802,54.3844779455395,67.5799707410694,8.62128936170725,7.68743994825399,9.55513877516051,10.7157437109006,8.22293897095496,13.9642485105747,73.650739192502,66.6788082016713,81.3516547445728
227,Boston,MA,4113,26.57635848241,24.9848248052194,28.2692728763108,62.756153257197,60.3215167404473,65.2890541295033,4.93920629797054,4.76070918544059,5.11770341050049,22.1368270516502,20.7020439998899,23.6710496759296,0.857617069669629,0.746655126176702,0.968579013162556,8.18380511068159,7.30950200315885,9.16268523637788,4.5066992917513,3.87070644255461,5.24719164516829,57.4855908275149,55.2032019652711,59.8623455731321,8.53250881786142,8.19020150252528,8.87481613319757,10.1488409376431,9.20517981926487,11.1892406666539,70.2215054405555,67.64717734923,72.8938001489886
