hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2012,percent_of_cancer_patients_dying_in_hospital_2012,percent_of_cancer_patients_dying_in_hospital_2012_2,percent_of_cancer_patients_dying_in_hospital_2012_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_3
HRR ID,HRR Name,State,Number of deaths among cancer patients (2012),Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit
112,Wilmington,DE,714,18.951729801357,16.0104890528002,22.4332974014199,60.320876588408,54.8739949537139,66.3084245180821,4.68062963262543,4.26611267528397,5.09514658996688,27.1325613001394,23.5668210689921,31.2378101633079,1.23477538489973,0.971756413239507,1.49779435655995,9.74621026420136,7.7156133744303,12.3112201071166,76.0049775065991,69.8359385166696,82.718965742828,11.15934281295,10.3471817514665,11.9715038744334,14.518531235903,11.9458683301911,17.645242976198,69.430395578054,63.5032391380681,75.91077078201
113,Washington,DC,1952,25.8343529910316,23.6723516601762,28.1938104015246,61.2132246086833,57.8075845576787,64.8195024176181,5.28599656242985,5.03303305914382,5.53896006571588,26.2003136191045,24.0193751389262,28.5792794262557,1.25107218941706,1.09056198754599,1.41158239128813,11.5408645129382,10.1638699889996,13.1044133632317,58.8385108669956,55.4638331101201,62.4185197256747,9.14762977865488,8.65199961514355,9.64325994216621,8.98988383880073,7.71039854625141,10.4816905313438,69.9876387007299,66.3174277234669,73.860970472632
115,Bradenton,FL,338,13.2620200576978,9.83220140588124,17.8882804318444,61.1114295609227,53.2436348332533,70.1418457750967,4.66764515384567,4.06630472221161,5.26898558547973,37.132511285702,31.1031362617178,44.3306868728817,1.94619756026643,1.56463550557872,2.32775961495414,11.1035187481195,7.96639202175268,15.4760308371966,74.8723406736178,66.2200960971653,84.6550779648636,10.4480506371239,9.26984724973736,11.6262540245104,14.7920564697458,11.2024870465492,19.5318176843193,66.2253397512048,58.0406498547964,75.5642060544584
116,Clearwater,FL,448,20.8008672790787,16.8902080259461,25.6169775349828,55.8072850747612,49.2123171717339,63.2860480141038,4.06032298665431,3.5376206047291,4.58302536857952,35.0256644931462,29.8621673543982,41.0819870717038,1.74830080427763,1.416636102645,2.07996550591025,10.8382294462838,8.05907084034944,14.5757767684791,69.1399661087259,61.8793514571929,77.2525050916658,11.4729666848944,10.4488384464092,12.4970949233795,11.6550076112008,8.87413671480672,15.3073145910067,72.1828453061278,64.7168889550123,80.5100993051496
118,Fort Lauderdale,FL,2336,15.2086547129538,13.6632983139624,16.9287951461532,63.5842399853608,60.3723758628589,66.9669781374826,5.03097572358025,4.79976631570604,5.26218513145446,42.0819645254103,39.4465061850475,44.8935003270115,2.43252383171011,2.28581702124023,2.57923064217999,12.8059517056889,11.3512869910892,14.4470313557547,77.6544083521425,74.1336273100159,81.3423996009781,10.0450146993462,9.59200722932996,10.4980221693625,19.312567303793,17.5686799353324,21.2295549373317,77.1733066865576,73.5953628003859,80.9251974352146
119,Fort Myers,FL,1325,16.6641903020533,14.5896822127828,19.0336728636723,61.9767719882243,57.8292857818612,66.4217137415375,4.53390585631907,4.22829796133119,4.83951375130695,35.3647020974346,32.2781516908041,38.7463993112283,1.89161349761273,1.69769941798982,2.08552757723564,11.5590387341901,9.83424512498783,13.5863378185493,78.2960759476708,73.6257757330708,83.2626270863165,11.223753038768,10.6249769742544,11.8225291032817,14.3317477217937,12.4222381825923,16.534781393016,75.3968503310293,70.8514405608478,80.2338667335576
120,Gainesville,FL,532,17.3684329816034,14.1964735209509,21.2491125906206,60.772191307785,54.4557462284982,67.8212951274779,4.55287964155877,4.07288357095739,5.03287571216015,29.3648857377394,25.1353952028581,34.3060655076726,1.28240367507524,0.977836948299518,1.58697040185097,10.0996309715893,7.78210505770955,13.1073205778986,74.5677879223605,67.5131713258945,82.3595586821661,11.3299895551186,10.3895355850139,12.2704435252234,14.6368823625684,11.6950192368272,18.3187663874068,59.9426518094629,53.7942255255006,66.7938142216998
122,Hudson,FL,481,18.0681983144113,14.6003781823177,22.359680431036,69.141293247231,62.0075497680755,77.0957480142335,5.25318291540865,4.74858062160181,5.75778520921549,40.6060142437667,35.2416988732236,46.7868589053115,2.25566570673908,1.93548585869214,2.57584555478601,12.4601183434129,9.60168642087071,16.169508389108,72.3144063818484,65.0978622528798,80.3309538805596,9.36363329483261,8.37496847109759,10.3522981185676,13.4367555014666,10.5272147701156,17.1504431465314,65.9653764426856,59.1514308097863,73.5642541465844
123,Jacksonville,FL,1123,18.5463989423736,16.1973982489998,21.2360595474594,64.3226949379419,59.7531763951135,69.2416593340783,4.90250070161264,4.57096142982467,5.2340399734006,36.9715471877542,33.5774093933992,40.7087779000916,1.91141787288767,1.70104983658363,2.12178590919171,11.6027788507945,9.79222598984284,13.7480974397533,75.2722183455275,70.2952251035374,80.601589173539,11.0188135700106,10.3692302848641,11.6683968551571,13.3155793396,11.3130369795089,15.672595561239,71.6881498554885,66.9205832913752,76.7953681354915
124,Lakeland,FL,256,18.3077862456724,13.7499647769259,24.3764287876355,58.9687301832621,50.2094042940093,69.2561719924899,5.18315210832391,4.49245733477108,5.87384688187675,24.8092389462866,19.4113585758007,31.7081534860347,1.26701467990541,0.828755578912088,1.70527378089874,15.0734619597735,11.0036500365284,20.6485352313534,72.4704628106492,62.7034665132785,83.7588138588398,11.8768706192822,10.5235957037093,13.230145534855,13.0003194148981,9.23612731375922,18.2986114361592,60.6745855818408,51.9723196710809,70.8339623635574
127,Miami,FL,1350,24.1545798218854,21.602836372154,27.0077371471411,66.9932688797519,62.6767523869662,71.6070616978561,5.54796748411146,5.24533679754548,5.85059817067744,51.295377460561,47.5077938337965,55.3849281662415,3.36433129892793,3.17230631523626,3.55635628261959,14.0277782072529,12.1025359326791,16.2592833870908,65.6659199465411,61.4712696691274,70.1468029802409,8.84753915395108,8.25459631944012,9.44048198846204,14.7094923218301,12.7562236408586,16.9618509723317,73.7021601978031,69.2616374081214,78.4273751111995
129,Ocala,FL,892,14.5801769850409,12.2699251002207,17.3254163475938,63.2286085147299,58.1954311772671,68.6970927757411,4.47404151702098,4.10268969035853,4.84539334368342,26.6094590929039,23.426028053216,30.2254958291883,1.03402379819235,0.798393931083096,1.26965366530161,10.7876745739477,8.81155944481356,13.2069610881301,78.2068892557589,72.5887444427043,84.2598611399082,10.8111876756718,10.0835998451031,11.5387755062404,15.8819161147467,13.4714487890364,18.7236921155155,66.0651437618839,60.8950359080731,71.6742039017298
130,Orlando,FL,3026,18.6225241217883,17.117042452557,20.2604162271492,62.6740722427986,59.8516051898469,65.6296404922802,4.85908998234236,4.65483709040063,5.06334287428409,38.7078789571709,36.4975577331283,41.0520589985397,2.06493447390963,1.93533209059172,2.19453685722755,10.4627908016036,9.33995797432737,11.7206085572355,73.692982754615,70.6372100082534,76.880948534596,10.6624995299561,10.2623078306963,11.0626912292159,14.8884507169886,13.5423609839736,16.3683396871878,68.1946008825903,65.2666972656214,71.2538520312931
131,Ormond Beach,FL,407,12.6857809351189,9.63762753620587,16.6979930827645,54.1094608554553,47.4000137815713,61.7686266413358,3.83906827691921,3.29095171870447,4.38718483513395,33.7529727895192,28.5359966880218,39.9237210666007,1.79626127315968,1.44847078850449,2.14405175781487,11.2848717409026,8.41900345057669,15.126295048602,75.7386884159225,67.7273686471717,84.6976493778745,12.001173860474,10.9272517498047,13.0750959711433,14.4805870994441,11.2108348014323,18.7039954168086,64.0722039279202,56.6639432626044,72.4490227790106
133,Panama City,FL,189,14.172985489182,9.71630617393601,20.6738563071847,57.1201970501069,47.2080805588436,69.113526167965,4.07070814179645,3.26710421289279,4.87431207070012,23.3508206446835,17.428726669003,31.2851784949916,0.883333743051932,0.37343161417896,1.3932358719249,9.18204820977806,5.78129680597274,14.5832348962929,79.6207898746242,67.7914616308399,93.514286722136,11.9485842313001,10.3740869559737,13.5230815066265,10.0431637422589,6.40241245758299,15.7542392999627,61.2511992089951,51.3122343558444,73.1152999209182
134,Pensacola,FL,739,18.3768704722871,15.5431482385391,21.7272178822736,62.7146194533768,57.2384652270201,68.7146917301548,4.80250665151531,4.3948748685306,5.21013843450003,30.5313613131528,26.813039608819,34.7653245299235,1.41644462592458,1.15779442964722,1.67509482220193,11.8197361042317,9.601711594491,14.5501310051674,74.3361918552875,68.3268069407099,80.8741058885006,11.1693663211399,10.3706953483368,11.968037293943,13.718884789569,11.2868507985155,16.6749612650344,58.1850827047376,52.944424952309,63.9444823965267
137,Sarasota,FL,582,13.6930373285433,10.9474144594714,17.1272652529074,57.3348288551096,51.4721549514967,63.8652607986276,3.72485732378853,3.26605284684277,4.18366180073429,28.7945387279088,24.6962916239034,33.5728729308709,1.27458825107904,0.983467997535408,1.56570850462267,8.29224359912712,6.16639118646507,11.1509798564503,75.8301725289036,69.091651023626,83.2259032831187,10.8292113386262,9.93027795505726,11.7281447221951,14.1025734543723,11.3623884658042,17.5035890239551,67.3259792447628,60.8745943969746,74.4610707663542
139,St. Petersburg,FL,321,24.7041146743008,19.7800243089516,30.8540208196212,61.9917825068543,53.9398251827894,71.2457091834125,5.35491383335996,4.73820825730323,5.97161940941668,45.5948714564467,38.7090473913328,53.705591928242,3.15210013259606,2.7607885986316,3.54341166656051,13.2334365678864,9.73753305215648,17.9844158123284,63.9182330631133,55.766440304824,73.2616336201229,9.30283408795749,8.09452584772202,10.511142328193,13.1915335213984,9.74357659043598,17.8596180807967,70.2706557613182,61.553656061891,80.2221245178459
140,Tallahassee,FL,481,20.513505322324,16.8695231754185,24.9446232850369,58.2346572929234,51.8037259230065,65.4639265728596,4.36802722666501,3.86353052034657,4.87252393298346,26.3516686238823,22.1644333945442,31.3299431978186,1.22754985652647,0.9074370057691,1.54766270728384,8.63254965689299,6.41847211830323,11.6103820668187,66.4604304800826,59.5032728781127,74.2310230337364,10.4386518691186,9.45019392243683,11.4271098158004,9.96075099689457,7.47852138008057,13.2668685933565,49.2875358978496,43.3791439033746,56.0006716659254
141,Tampa,FL,749,20.4689594899201,17.4485790653319,24.0121731993895,61.875141369439,56.4322148531684,67.8430419477521,4.89210368007914,4.48707850563287,5.29712885452541,40.0119746178368,35.6979299795645,44.8473654840741,2.2271998172667,1.97020356417588,2.48419607035751,12.530027109124,10.2016593997468,15.3898079913627,72.9988060419424,67.0956511743705,79.421327467266,11.0108205862022,10.2172567288499,11.8043844435545,13.3078149935605,10.9163053533973,16.2232489995086,70.4035917520255,64.6649855744512,76.6514627282964
142,Albany,GA,133,14.7208745955465,9.5944053381608,22.5865117451196,53.6790172697604,42.5975707414364,67.6432210779651,3.81255831688551,2.85474243003041,4.77037420374061,19.1148419837657,13.1042231645716,27.8823993971775,0.639205424474748,0.0314528461093493,1.24695800284015,7.74276153978619,4.39408605025251,13.6434188080015,73.468125262727,60.0049247921027,89.9520405753451,12.0921240576757,10.2154800420409,13.9687680733105,10.0698934444325,5.84379131101367,17.352220260007,56.5598237170448,45.3522419533831,70.5370566286756
144,Atlanta,GA,3116,17.9918428980093,16.5608576070329,19.5464763086412,61.6582353559184,58.9311347839738,64.5115353902823,4.45384295752093,4.25275547351427,4.65493044152759,31.0234852547863,29.1126276092876,33.0597653454989,1.31173799280166,1.18414412162112,1.43933186398221,10.1308923776429,9.08026166043635,11.3030862111139,73.1927009073289,70.1768528977469,76.3381548886998,11.0874947450497,10.6935050141848,11.4814844759146,12.4733129525662,11.2631499299464,13.813501283419,63.8847957463032,61.0721656294987,66.8269593108315
145,Augusta,GA,454,24.8517681077173,20.7054760254794,29.8283592861979,54.7301280596992,48.3721031564796,61.9238511863182,4.54500338000626,4.02589155214572,5.0641152078668,27.9065388129643,23.4730546518646,33.177399365771,1.38123611757163,1.05184969146201,1.71062254368125,9.83704576737749,7.40667568123198,13.0648989633341,58.6993399356052,52.0028534789852,66.258143128014,9.44042508742816,8.42333180408497,10.4575183707713,8.9515398522034,6.53642546904918,12.2590039624887,49.9012763768239,43.6832158655293,57.0044428894977
146,Columbus,GA,238,17.822390389863,13.3005373713026,23.881561349094,55.0866630113145,46.4644112286055,65.3089184062216,4.35208652917602,3.63565651776677,5.06851654058528,18.4251277067751,13.7958682472189,24.6077539251224,0.601766645442613,0.147178041695433,1.05635524918979,13.5299156552323,9.79270719570552,18.6933617006316,77.4040713384134,66.8087790479176,89.6796849926708,12.5207547371239,11.117056894998,13.9244525792497,10.051330754944,6.67520181602772,15.1350105554418,50.3798595992731,42.1741819731302,60.1820861601904
147,Macon,GA,480,22.0759355307266,18.2685853506851,26.6767743753362,62.7044492266137,55.9312643765121,70.2978557099118,4.61492255926484,4.10953293588437,5.12031218264531,28.1410350173985,23.8020278455176,33.2710245106104,1.30206149551813,0.981382071733353,1.62274091930291,11.3999649314769,8.8212524268188,14.7325112297881,70.2112793230477,63.0148445908876,78.2295628305316,10.589341398074,9.59913396332894,11.5795488328191,13.9910358746206,10.9601081642704,17.8601416985151,56.4067154617229,50.1979375308343,63.3834317839332
148,Rome,GA,223,24.4479396687657,18.8058910803168,31.782687217262,63.0917600281731,53.4787196658169,74.4327876270555,4.09796049313036,3.35803301706418,4.83788796919654,28.3198271634689,22.1995159811368,36.1274818446595,1.16568599100707,0.696187794585265,1.63518418742888,8.07987201548608,5.15040399007028,12.6755749476158,66.2836515630023,56.344361023104,77.9762585775697,10.4722614359588,9.02252512544229,11.9219977464752,8.84152250535795,5.70095756332054,13.7121736733678,60.0471003487554,50.7411096506057,71.0598227969668
149,Savannah,GA,636,20.0492027747572,16.9051347094188,23.7780141248665,58.1587785389187,52.5426696317809,64.3751744028836,4.26909674533209,3.83000026797125,4.70819322269293,28.6595928749697,24.8281825148021,33.0822549443288,1.48179964952681,1.20318450027988,1.76041479877374,7.62519022455215,5.81980886888358,9.99062465289506,74.4065173003581,67.9099791743544,81.5245400466747,11.9523884352844,11.0920688395935,12.8127080309753,10.2753174584728,8.03606147429685,13.1385441998047,63.2180177976423,57.2959631642104,69.752170197558
150,Honolulu,HI,525,22.9642684961142,19.1648521355357,27.5169160623887,52.6227013752416,46.7858897895232,59.1876891192086,4.76312446117171,4.2804612634128,5.24578765893063,26.9229504829385,22.7910938718252,31.8038821121626,1.17291503880017,0.866655968611621,1.47917410898873,9.08698098106451,6.78043098620565,12.1781673640242,61.7326117164781,55.3956250503334,68.7945184457217,10.534611572583,9.58893191319099,11.4802912319751,7.82585600909263,5.78036076138662,10.5951903009527,51.7656712807047,45.8370661028364,58.4610873027964
151,Boise,ID,366,20.9682593309861,16.7879138364919,26.1895494373923,52.7336641233326,45.8503032326226,60.6504021961164,3.31221354691555,2.73438315547829,3.8900439383528,20.4584475351891,16.3339306423385,25.624455295848,0.588309517411582,0.22166503482011,0.954954000003054,8.013352861841,5.56527133672983,11.5383096713677,65.4279511253661,57.6376470831018,74.2711926163681,11.8125019297475,10.6803616499458,12.9446422095491,7.13461187875881,4.89026448793458,10.4089843782714,40.3265197037987,34.2210827513664,47.5212372219852
152,Idaho Falls,ID,108,24.519077934162,16.8109765900974,35.7614668915573,52.8702086403446,40.958770096901,68.2456762022027,3.01990406558119,1.95778975744412,4.08201837371826,22.0207709145811,14.7574137476264,32.8590334299231,0.968189963820319,0.294258033740795,1.64212189389984,,,,60.7362386171604,47.711534514346,77.3165382105132,10.1228152083506,8.04181980240674,12.2038106142945,10.6593779901746,6.05176665428999,18.7750694347864,36.6876032393218,26.6920648639378,50.4262311030264
154,Aurora,IL,163,17.3753305563342,11.9933929707212,25.1723688766722,60.6392353063305,49.7382161069433,73.9294077340905,4.41110670439438,3.54611096801936,5.2761024407694,31.6450706646246,24.0425960053598,41.6515128876201,1.70929642952696,1.16044001957212,2.2581528394818,13.9922904722068,9.20740970624011,21.2637646097058,71.2830003844906,59.4571574032936,85.4609666141524,10.2852240252116,8.59044207964609,11.980005970777,17.6709031344377,12.2726664790046,25.4436000620469,65.7809179750763,54.459947994255,79.4552571019751
155,Blue Island,IL,974,21.9780875828948,19.2119975413167,25.1424315853982,69.2241567780975,64.1192151820916,74.7355354869818,5.46236670635651,5.10663999731872,5.81809341539429,44.6554477346405,40.6173262289384,49.0950340044904,2.37430627110061,2.14859084125845,2.60002170094277,12.5039405205054,10.4911995203278,14.902826720376,65.7815220524314,60.8295785340815,71.1365876242275,8.24383762637343,7.54686401288584,8.94081123986102,15.667177196451,13.3037511187113,18.4504685268625,67.1229082902528,62.2296386229614,72.4009477965899
156,Chicago,IL,1748,23.6986496300886,21.5223952621846,26.0949577148827,67.8946728740677,64.07777392023,71.9389317490216,5.52610326298903,5.25802280402032,5.79418372195773,41.741528029152,38.7839053678416,44.9246960996658,2.2002853168754,2.03018311625044,2.37038751750037,16.1062944014424,14.3887117725956,18.0289051199154,61.8800785748019,58.2009679695676,65.7917601374922,8.66008151535693,8.13483277398964,9.18533025672422,12.5992234508798,10.9457499096326,14.5024719983328,68.545781537171,64.7468401457012,72.5676211529147
158,Elgin,IL,652,20.3421121734244,17.1303052018177,24.1561094680481,67.1035940333926,61.0291471142581,73.7826521443614,4.88972306395402,4.45594666666648,5.32349946124157,48.2601438855304,43.1528719992099,53.9718767245604,2.54436209520109,2.26912263895114,2.81960155145103,12.54915379455,10.0684329356094,15.6410895286691,71.535745525135,65.3259994707174,78.3357764029427,8.77540870403973,7.92551271540027,9.62530469267919,19.5333761907805,16.3954678105386,23.2718449890949,72.5528845556634,66.3323250378203,79.3568000872294
161,Evanston,IL,1015,19.3202919286,16.7620516218557,22.2689733110965,59.7955657493411,55.2105871857609,64.7613051325402,4.70161346970647,4.35359021720468,5.04963672220826,29.6683089278904,26.4537679787765,33.2734661975912,1.24984399754337,1.02901655884474,1.47067143624201,10.0235139871305,8.18123657016935,12.2806414150814,69.7353737282073,64.7808916884067,75.0687775710726,9.91889147515335,9.23701120664613,10.6007717436606,14.023229663891,11.897547113053,16.5286985911982,77.5420007779381,72.189693387944,83.2911403617337
163,Hinsdale,IL,375,19.0620172533521,15.0233873444352,24.1863231930638,64.6954932375445,56.9616284404653,73.4794099087904,4.59479102138955,4.02379557664832,5.16578646613077,34.4933643513418,28.9341966821919,41.1206226785173,1.68740115137709,1.32509357375296,2.04970872900122,9.28707954644927,6.56341030758645,13.1410109165936,66.9530558177465,59.2021420509139,75.7187413840387,9.26303876233012,8.14429016039712,10.3817873642631,10.5041795133678,7.66961210433203,14.3863582340407,74.1731277879211,65.892471513182,83.4944077752897
164,Joliet,IL,650,21.1940123001581,17.903740836173,25.0889555143532,65.4033880951602,59.3954673739711,72.0190169965851,5.27189573728596,4.83739433890219,5.70639713566973,43.8547390992212,39.0115442362162,49.299205635529,2.32256801347089,2.04686853009925,2.59826749684254,11.8655485451707,9.47928406605383,14.852518533756,68.1820359940383,62.1012138278098,74.8582796655505,9.43845302019,8.58713654042357,10.2897694999564,14.7489584745346,12.0492679237453,18.0535263602912,71.5121706649167,65.355208469155,78.2491659501287
166,Melrose Park,IL,1066,19.3746097913662,16.8438488775287,22.2856134187057,64.6391693753844,59.9130431467067,69.7381070647436,5.21433861296905,4.87435949369314,5.55431773224495,37.9555635502937,34.3480170963361,41.9420079004809,2.00122756288042,1.78550428122891,2.21695084453192,10.6108732636231,8.75325713533156,12.8627126652331,67.5809637629656,62.8284378664444,72.6929845500826,9.28690624384281,8.62078680650001,9.95302568118561,15.257152764872,13.0506363461115,17.8367325789442,70.1965485237577,65.3088012448397,75.450097547727
170,Peoria,IL,695,23.2884908257921,19.9327519785385,27.2091784178599,63.6405031073705,57.9549145702874,69.8838686207927,4.79832248339824,4.37815701827159,5.21848794852488,31.6220863971525,27.6831868459252,36.1214318884014,1.30368607485181,1.03708301650283,1.5702891332008,9.04539121544843,7.01668938135813,11.6606419058378,56.6979890183452,51.3557898084418,62.5959014692433,8.75469904260955,7.93147088725361,9.57792719796549,6.96118271650561,5.25734487595407,9.21721248195316,53.1879050012947,47.9800562980044,58.961023739866
171,Rockford,IL,707,18.6203062540046,15.6600148138399,22.1401964886077,56.9540483452911,51.6199502702402,62.8393403313262,4.20080544067156,3.78419355082059,4.61741733052253,25.7180371738488,22.2017283025488,29.791258908413,1.10686598596928,0.842517739391371,1.37121423254718,7.74482053564167,5.89648866180919,10.172536329594699,69.3289020539748,63.4581989295928,75.7427210523649,10.5948504869195,9.77858483434385,11.4111161394952,11.3816819691423,9.14589460918433,14.1640254980209,56.7480220654001,51.4195122389731,62.628715600579
172,Springfield,IL,1028,26.2590604119904,23.2725184790055,29.6288626580146,63.0161818779978,58.3293493905948,68.0796069211976,4.74217721432707,4.39614380865572,5.08821061999843,25.4540207321106,22.5373826031873,28.7481107650489,1.01772019229046,0.798155349627606,1.23728503495332,8.4090754364573,6.77428014554858,10.4383858028805,49.4221648809899,45.3007359005453,53.9185585613048,7.69570416754629,7.01772259627057,8.37368573882201,9.07524319524864,7.41501671177952,11.1071953380859,43.0782529756214,39.1915245544151,47.3504386606613
173,Urbana,IL,389,26.8257761692002,22.1429568521408,32.498923783544,64.1211900067304,56.615398245095,72.6220628190216,4.68835876882563,4.12765993437482,5.24905760327644,28.0684177244901,23.2736044215636,33.8510554397203,1.25071612012404,0.894941939511072,1.606490300737,9.30330954917938,6.7053591703426,12.9078199048106,52.3323640212605,45.5947541631727,60.0656012806353,6.998523425674,5.89994892227917,8.09709792906883,10.4152355632215,7.66353760689552,14.1549682929445,54.2748582760769,47.4658007291828,62.0606878138502
175,Bloomington,IL,149,29.9475177489523,22.4926606589745,39.8731760960424,61.9838341793679,50.6302116353713,75.8834611880485,3.84611018870854,2.94151580228786,4.75070457512922,27.8509154193354,20.6497219312198,37.5633866779705,1.39632492403918,0.822342410001799,1.97030743807656,7.03871533915096,3.89637101135997,12.7152967418025,49.3808959733917,39.1903590810384,62.2212438036768,8.25154846983584,6.47918108154045,10.0239158581312,,,,53.4684411335441,42.995435900834,66.4925040845047
179,Evansville,IN,633,17.1948823471793,14.2562224623012,20.7392932956247,55.63531068889,50.1151859208355,61.7634702650568,3.9382097355027,3.49809980074454,4.37831967026085,20.8960821247678,17.6331942888392,24.7627424170907,0.710457292910187,0.431199085477718,0.989715500342656,6.17807654681986,4.51042309494484,8.46231695229303,65.4908917579044,59.4556045425431,72.1388157810513,9.31404120346427,8.45173594561647,10.1763464613121,13.6167669957923,11.0385939735257,16.7970978788049,42.4007987669673,37.6016671563254,47.8124474801224
180,Fort Wayne,IN,525,15.1201657002527,12.1396695333364,18.8324245709731,58.0943243705888,51.9413979735081,64.9761203153701,3.5429014751316,3.06007671632837,4.02572623393482,22.0617220863181,18.3839203173149,26.4752878065685,0.635594416804123,0.329232833029618,0.941956000578627,7.00484590283662,5.04944395589174,9.71747910286915,72.613371991826,65.6644916591363,80.2976107603761,10.9493510376997,10.0033548325381,11.8953472428612,11.0867916328335,8.58370312926916,14.3198042684793,58.9259427866163,52.6211585677112,65.9861323430113
181,Gary,IN,666,28.2173436508471,24.4381902856321,32.5809101821308,68.2522657713765,62.1697394204269,74.9298907531857,5.34121379252235,4.91174163014924,5.77068595489545,32.8147109131941,28.7240207124707,37.4879708901268,1.62269185835392,1.35018352183486,1.89520019487299,12.0760783860141,9.73758623995196,14.9761620171156,59.3191548496238,53.6996269286732,65.5267519222706,7.72473825871783,6.88327553664341,8.56620098079226,15.5350731734107,12.7424797920999,18.939680693302,62.8583076623277,57.2109003503608,69.0631823301995
183,Indianapolis,IN,2301,23.4634374359078,21.5433042880132,25.5547101293593,60.8108856754304,57.6733572527951,64.1191009640946,4.28069681178558,4.04784499004339,4.51354863352776,28.8832789101297,26.7483301262589,31.1886310907073,1.24863495398506,1.10088600036772,1.39638390760239,9.70616010701517,8.497698074051,11.0864781499705,59.8231261360752,56.7113436373467,63.1056538455205,9.00950899504514,8.55328355151348,9.4657344385768,9.62090529325474,8.42304887020482,10.9891109606641,54.2817205492675,51.3077317337582,57.4280929252247
184,Lafayette,IN,186,25.4828276860971,19.0800378505418,34.0342357790909,59.7607428121803,49.5644908608197,72.0545358065338,4.09131085467079,3.28141572418436,4.90120598515722,39.5063530899852,31.3962583115621,49.7113993324426,1.76732691254479,1.25343289542334,2.28122092966624,,,,56.9450672210604,47.1064223575835,68.8386109264581,9.2687004953355,7.68187689930022,10.8555240913708,9.56323959546221,6.02228802010913,15.1861802781327,66.431638393598,55.6542312903291,79.2960836461077
185,Muncie,IN,164,20.4994113053453,14.7139169976808,28.5597549538954,58.0308123340864,47.5509447577059,70.8203632401693,4.08363747618083,3.2213597625395,4.94591518982217,32.0760810518105,24.5595048042129,41.8931482472653,1.70826606435995,1.16113429203863,2.25539783668127,8.1720508867847,4.83759569107295,13.8048774558476,58.6626481857477,47.9688279954098,71.7404705508775,9.63569195394208,7.94623541711907,11.3251484907651,7.254748034966,4.11858068019539,12.7790064436339,48.8805935463743,39.1442102406699,61.0387183891478
186,Munster,IN,363,27.1418507007208,22.2071881380168,33.1730453617891,67.7427619664199,59.6244608988984,76.966428369398,5.761205171944,5.18059395976602,6.34181638412198,38.7705670362629,32.813437346311,45.8091864149779,2.06404772489707,1.69563875813035,2.43245669166378,12.8277767067427,9.59865786271225,17.1432149777192,61.9366181072378,54.3159184432642,70.6265266704249,7.33654747522067,6.19895874684629,8.47413620359506,11.9894549580893,8.85301106948407,16.2370778782307,64.5839270709665,57.0419523300314,73.1230868777948
